ID_Formulario,Nombre_Curso,Sexo,Curso de vida,Escolaridad,Perfil,Comuna_Unificada,ESE
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,COMUNA 21,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 22,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Otro,COMUNA 6,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Bachiller,Otro,COMUNA 21,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 2,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 6,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 16,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,COMUNA 12,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Juventud (18 - 28 años),Pregrado,Otro,COMUNA 22,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 8,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 22,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 9,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 20,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 10,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 21,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 10,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 16,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 5,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Juventud (18 - 28 años),Pregrado,Otro,COMUNA 5,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 1,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 1,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 2,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 10,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Juventud (18 - 28 años),Pregrado,Estudiante,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Vejez (60 años o más),Postgrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 8,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,COMUNA 5,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 15,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 22,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Otro,C. DE LA BUITRERA,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Otro,COMUNA 21,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 11,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 5,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 13,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,COMUNA 6,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Juventud (18 - 28 años),Bachiller,Otro,COMUNA 10,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,C. DE PANCE,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Otro,COMUNA 4,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 5,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 8,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 18,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 16,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Otro,COMUNA 1,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Otro,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Bachiller,Otro,COMUNA 8,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 3,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 12,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Vejez (60 años o más),Pregrado,Otro,COMUNA 3,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Vejez (60 años o más),Postgrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Estudiante,COMUNA 15,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,C. DE NAVARRO,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,COMUNA 20,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 15,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,C. DE PANCE,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 5,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Juventud (18 - 28 años),Postgrado,Área de la salud,COMUNA 6,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 10,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 11,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 5,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Otro,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 4,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 6,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 18,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 16,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 14,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 2,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 11,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Estudiante,COMUNA 3,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 1,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 10,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Vejez (60 años o más),Postgrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Vejez (60 años o más),Bachiller,Área de la salud,COMUNA 1,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Otro,COMUNA 6,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Vejez (60 años o más),Bachiller,Área de la salud,COMUNA 3,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Bachiller,Área de la salud,COMUNA 18,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Otro,C. DE EL SALADITO,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,COMUNA 13,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Bachiller,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 2,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 2,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 1,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Otro,COMUNA 8,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Bachiller,Otro,COMUNA 6,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 1,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Bachiller,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Masculino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 17,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 19,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 10,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Juventud (18 - 28 años),Bachiller,Estudiante,COMUNA 3,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,C. DE FELIDIA,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Bachiller,Otro,COMUNA 20,
1guZiH_PrAn9Om_IpVs4WNydUVL5F1Nznzed7yP4yu-Q,Proceso de inducción y reinducción 2025 - (PIR_SSPM_2025),Femenino,Adultez (29 - 59 años),Postgrado,Otro,COMUNA 19,
